   8.6783922e+02   7.8158449e+02   9.2382913e+02   6.9079004e+02   1.1235769e+03   1.2673348e+03   6.9381652e+02   4.7137011e+02
   1.1286211e+03   1.0226942e+03   9.1071438e+02   8.0327427e+02   6.3379130e+02   1.0105883e+03   5.2029823e+02   1.1467799e+03
